Freq,S11_r,S11_i,S21_r,S21_i,S22_r,S22_i
1.22,-0.03714867787174361,0.09638663155866939,0.8787147124275709,0.07773068465349614,-0.018321153447145317,-0.03549240889308434
1.2205,-0.036809210733099486,0.09638782461908688,0.8780500091732686,0.08459169458169649,-0.01661326149819959,-0.03683724338761409
1.221,-0.03649736887166474,0.09641642812577157,0.8773896264848167,0.09144873756076778,-0.014921199271131235,-0.03813065989480375
1.2215,-0.036174263443890825,0.0964419219835836,0.8767000038736448,0.09829490317967869,-0.013207662185571368,-0.03949197993445445
1.222,-0.0358555972540905,0.09649627913968045,0.8759688482237357,0.10516067988417706,-0.011357575919509526,-0.04089574957149906
1.2225,-0.03553263466342563,0.09650992482359347,0.8750998962926905,0.1119913786469095,-0.00956501235499713,-0.042147190316353764
1.223,-0.035207774640081756,0.09652601046617829,0.8741903023554701,0.1188285802118695,-0.007784093307649739,-0.04345492356884154
1.2235,-0.034863233696230685,0.09653672976668524,0.8732254387471758,0.1256656776720389,-0.005992113683801717,-0.04473095103065182
1.224,-0.03454045340761418,0.09654349824827443,0.8722107670365572,0.13246724160416729,-0.004286019283167131,-0.04589989245438779
1.2245,-0.0342010662325532,0.09654653758625541,0.8711217622151071,0.13928754882617952,-0.0024545426637701973,-0.04718646166816016
1.225,-0.03387006990231125,0.09656126483321563,0.8700347315415634,0.14608006871082563,-0.0007219095235572182,-0.048401583840230016
1.2255,-0.033530263375830996,0.09655762917917732,0.8688389165631327,0.1528863731953151,0.001108476097274158,-0.04957853019126848
1.226,-0.03318845073369809,0.09655368413949239,0.8676591858780878,0.15968244742525983,0.002973253538050332,-0.05076349339772655
1.2265,-0.03285754762992846,0.09655881025879,0.866337551357026,0.16645010818209413,0.004716227573742958,-0.051883667750277175
1.227,-0.03252847108229343,0.09657795705733117,0.8649725680641546,0.17319717816345434,0.006438367205354387,-0.0530599385484717
1.2275,-0.03216712454764755,0.0965663851432394,0.8635289602381003,0.17995244813185388,0.00834204958021141,-0.054143628624275006
1.228,-0.03182464581448632,0.09654826095216389,0.8621223231716257,0.18670506018746008,0.010113411450595232,-0.055229676316218695
1.2285,-0.03149530736854351,0.09654650123487837,0.8607313200702538,0.193463235329411,0.012017848853259912,-0.056332809738486665
1.229,-0.031133114575221825,0.0965526088229895,0.8591543440032727,0.2001815274930444,0.01377185055870296,-0.05735075791185549
1.2295,-0.030785303812242752,0.09654293342985802,0.8575255532118901,0.20688530585457723,0.015565503595742665,-0.05840965727104967
1.23,-0.030443815723873738,0.09652744700531504,0.8559314894580077,0.2135981168351034,0.01741684226555892,-0.05945650384105626
1.2305,-0.030110484142710933,0.09651991781919629,0.8543269757774733,0.22029707288115075,0.01916666390064945,-0.060394467223477126
1.231,-0.02974417343869,0.09648351297124472,0.8525526126827242,0.2269431057428863,0.020915298316327182,-0.06133298081240412
1.2315,-0.02938597226342879,0.09643768941520077,0.8507885118436509,0.23361141569599878,0.02277911957460318,-0.06227684800611302
1.232,-0.029024049786210634,0.09640021028958454,0.8489029370340837,0.24024996944257637,0.024569755103726536,-0.06316811599221989
1.2325,-0.02867018661047007,0.09640473034100697,0.8470963614421115,0.24690398308523737,0.026315617344940277,-0.06402510763157743
1.233,-0.02831763550012232,0.0963688824733199,0.8451159213649327,0.2535071953759146,0.028111062652059246,-0.06485431429886243
1.2335,-0.0279577502575266,0.096310400384509,0.8430932052447847,0.2601032563654922,0.029801607178460962,-0.06567731651810854
1.234,-0.027587565939852413,0.09628478314328708,0.8410619990169949,0.2666898041681418,0.031458258522713986,-0.06647989624624803
1.2345,-0.02724741596844875,0.09625269481934934,0.8389891828267602,0.27326762421746464,0.03318793635762973,-0.06722852941454162
1.235,-0.026869527440398985,0.09619109894740159,0.8367878129876285,0.27978867783983213,0.034866463091104166,-0.06793353739593269
1.2355,-0.026509261312735594,0.09617189180670575,0.8345972823533044,0.28633753682658847,0.03659060013077518,-0.06865883299518354
1.236,-0.02613622376686134,0.09613560536095275,0.8324336673448597,0.29287773797738337,0.03822179550471176,-0.06938084566750269
1.2365,-0.02577383397230356,0.09611571848442757,0.8301389906183432,0.29937101992782705,0.03994828744405449,-0.07009139477252578
1.237,-0.025406399830330814,0.09606677385610925,0.8278156315233004,0.30588802479873217,0.04164774405563632,-0.07068010198492725
1.2375,-0.025036546952100745,0.09602291282568544,0.8254572609296332,0.31238994350159094,0.043469206249198374,-0.07125670131765233
1.238,-0.02465387194233644,0.09597211112428053,0.8229705516130421,0.3188157527264386,0.04498902359517373,-0.07185744235259785
1.2385,-0.024285708742650867,0.09594530517969156,0.8205020292663848,0.3252398742915088,0.04658819115534865,-0.07241989217497986
1.239,-0.023908803458651817,0.0959126158254186,0.8179706846953931,0.33165500199270265,0.048121518524081974,-0.072944164101009
1.2395,-0.0235314328827402,0.09585722313163111,0.8152771073049668,0.33799698093959984,0.049608335707113274,-0.07340624921956644
1.24,-0.023155227174936586,0.0958276457473822,0.8127088605945235,0.3443780096911939,0.05118721206944606,-0.07386616923144967
1.2405,-0.022775085568095668,0.09575879412225737,0.8100222900144562,0.35071041541968173,0.052617621895294606,-0.07430250437931878
1.241,-0.022377408856009487,0.09572007556656001,0.8072573211722385,0.3570263248512273,0.054157874921819976,-0.0747074819460754
1.2415,-0.02200271936676522,0.09564737417162669,0.8045084436215871,0.3633356570378212,0.05555467104450676,-0.07505997163639902
1.242,-0.02161173539339649,0.09558667826943444,0.8016557280397582,0.36962140312427366,0.05702967573117465,-0.07539691934666631
1.2425,-0.02122854494505906,0.09550961185973278,0.798694990051856,0.3758546091466703,0.05858238143191284,-0.07565983142792079
1.243,-0.020839749679497144,0.09545983691338963,0.7957787836199033,0.3820823620459336,0.059900512517970586,-0.075977068172311
1.2435,-0.020464840984928456,0.09541739475034572,0.7928433530507847,0.38832041511063736,0.06130679683113568,-0.0761519281625573
1.244,-0.020056277757599786,0.09536381860540956,0.7898394302680272,0.3944997797797243,0.06253827179252126,-0.07639348258293874
1.2445,-0.019649341099391537,0.09529249643765525,0.786706094493917,0.4006255979332347,0.06394834040956646,-0.07654280050861437
1.245,-0.019277790647060325,0.09521746921051714,0.7835644000448356,0.40677235763997777,0.06520794419859041,-0.07667752543416345
1.2455,-0.018871349850968208,0.09513878729312296,0.7804262405199233,0.41287473470169084,0.06647890802899116,-0.07678106781633236
1.246,-0.018460769124714976,0.09508093580364617,0.7772233320769699,0.41898033061140816,0.06770371907300021,-0.0768107830196513
1.2465,-0.018065551487611978,0.09503829920401817,0.7739590086007381,0.42503401334473173,0.06897756809196495,-0.07684657318981285
1.247,-0.017662761654300294,0.09497792757756318,0.7706192260005831,0.4310446277430805,0.07017896595386562,-0.07688935724092265
1.2475,-0.017261937795998217,0.09488861904921264,0.7672692454253272,0.43705604543106047,0.07124850372160642,-0.07685922875519216
1.248,-0.016859846443874116,0.09482168040170452,0.7638730667335466,0.4430268677557887,0.07230296674594314,-0.07681158002075991
1.2485,-0.01645527559133786,0.09474758770712809,0.7604654472947564,0.44898746749534874,0.07335618817204788,-0.0767110182392452
1.249,-0.016043638950390723,0.09469385173739385,0.7569872347729113,0.45493907103767156,0.0745160466884785,-0.07657887600919402
1.2495,-0.01562133545890533,0.09460596582617928,0.753369476590783,0.46078880338754163,0.07558652900416447,-0.07639764622985909
1.25,-0.015217827548443003,0.0945252768719305,0.7497691522858811,0.4666496724285948,0.07643318704402526,-0.07629492405885356
1.2505,-0.014801787850054787,0.09446744389987466,0.7461839357676245,0.47249698829374176,0.07733085499734663,-0.076074135110194
1.251,-0.014386371174744311,0.09437310863581515,0.7425643463835765,0.4783312193302366,0.07834012210339834,-0.07578654306820493
1.2515,-0.013959906491019455,0.09427235246940083,0.7387694488451855,0.48405484262945225,0.0792065047676065,-0.07545365675915258
1.252,-0.013559168417799042,0.09415867758479474,0.7349977758170269,0.4897850750625918,0.08008440146558485,-0.07510821097961991
1.2525,-0.01314082980152266,0.0941124915983371,0.7312477303575169,0.49553902358727026,0.08096586572717454,-0.07471661574798871
1.253,-0.01270166872455901,0.09401332118083652,0.7274162410677786,0.501233890291007,0.08177774468026489,-0.07427110851432685
1.2535,-0.01229866438044111,0.09393052193387717,0.7235226397156499,0.5068791586089775,0.08244101951897284,-0.07392982507104534
1.254,-0.011862399455154132,0.09381965149341899,0.7195052984246179,0.5124407320627268,0.08315557560770725,-0.07344355250867392
1.2545,-0.011434598760231299,0.09371241435841537,0.7155285564868537,0.5180154552304053,0.08388868749463665,-0.07292928390177805
1.255,-0.011016585020429334,0.09363692147918196,0.7114916437232416,0.523558543179058,0.08457333437903161,-0.07239988229203315
1.2555,-0.010576912021230025,0.09353720785461743,0.7073790909606177,0.5290617645184705,0.08519882627254516,-0.07182422082166874
1.256,-0.010148411779673058,0.09343750286340352,0.703268011047084,0.5345258982076926,0.08568621410977142,-0.0713988274614129
1.2565,-0.009704214889917434,0.09334951503630926,0.6991866348832936,0.5400294140896027,0.08625761088025553,-0.07067744516333153
1.257,-0.009275735951277744,0.09324790965421458,0.6949873012901896,0.5454472427482376,0.08676381183732287,-0.07001203030050482
1.2575,-0.008835256475141787,0.09313768647027852,0.6907161919412975,0.5508022385978291,0.08718036641648008,-0.06935267618481407
1.258,-0.008402334643855106,0.09305191678872626,0.6864561846613305,0.5561685771942003,0.08772831890224311,-0.06858728164659288
1.2585,-0.00795672086995386,0.092945557791503,0.6821591900908447,0.561502032483686,0.08801089510850149,-0.06791138259584376
1.259,-0.007522149350028776,0.09285769677060907,0.6777997160088787,0.5667768063699071,0.0884069443477508,-0.06713303001157289
1.2595,-0.00706728563509372,0.09273645935604283,0.6733220819256318,0.5719627807350631,0.08870671482271021,-0.06635710012979437
1.26,-0.006634348823842062,0.09262811414811961,0.6689160539597598,0.5772015124418715,0.08892029772983856,-0.0655170749038802
1.2605,-0.006191996030129529,0.09253983158644993,0.6644643474002017,0.5824105669958547,0.08919229715972109,-0.06465383006750887
1.261,-0.005747426048321624,0.09242847285613406,0.6599508346503627,0.5875625707782461,0.08944930984109067,-0.06370047412599299
1.2615,-0.005297953541625322,0.09231500732359253,0.6553897147277041,0.5926454818288267,0.08957091491844392,-0.0627798846168526
1.262,-0.004853511127367635,0.09223867640275477,0.6508795515741865,0.5977953764263395,0.0896624800595421,-0.06181917066118012
1.2625,-0.004389914995824473,0.092145798184292,0.6462068228917648,0.6027865432092034,0.08972075418321682,-0.06090915696450139
1.263,-0.003941639278247477,0.09202371484381804,0.6415631807884966,0.6078059199091541,0.0897689193156507,-0.05979095470642766
1.2635,-0.0034943919893179742,0.09191059324225928,0.6367788117540617,0.6126927618346631,0.0898132668077432,-0.058815155490181625
1.264,-0.0030391486191764794,0.09179247959073478,0.6320485475532713,0.6176567099581428,0.0897652816980131,-0.05770050087107799
1.2645,-0.0025714943849968336,0.0916704036893117,0.6272793465902335,0.6225194823321376,0.08972431489812702,-0.056636826674322405
1.265,-0.0021197300705805416,0.09153846525148701,0.622436324064448,0.627367082723541,0.08962351780204447,-0.0554744296659808
1.2655,-0.0016605375850096693,0.09142054388035359,0.6175828148781285,0.6321513266623426,0.08947979835791114,-0.05441537618647858
1.266,-0.0011972463385099344,0.09132134407947509,0.6126887444574504,0.6369338517550633,0.08929969149524478,-0.05321233200814325
1.2665,-0.0007426594086496138,0.09117546521046926,0.6076945928338428,0.641615954272918,0.08907660444454191,-0.05197099716428585
1.267,-0.0002885364024050388,0.09104529072329136,0.6027295803216266,0.6463055219725913,0.08879179324181019,-0.05083151473538193
1.2675,0.00018829890855109194,0.09093306247086488,0.5977457310881706,0.6509609124095612,0.08846718494352891,-0.049646333957128294
1.268,0.0006473298200796451,0.09080667903506379,0.5926659733958887,0.6555536104876186,0.0881318885739,-0.04835484894452499
1.2685,0.0011138537386152642,0.09068739771985662,0.5876493854735964,0.6601660921563353,0.08770808762400364,-0.047041535215208014
1.269,0.0015737134824196503,0.09057780443943637,0.5825532188230883,0.6647018833079906,0.08731696897993588,-0.04577487600103265
1.2695,0.0020488564552583258,0.09043576616997953,0.5773475263517107,0.6691418417712643,0.08686667392331135,-0.044479854342500305
1.27,0.0025113486973933757,0.0903085090594383,0.5721764629532005,0.6736015948096167,0.08641724181843675,-0.04299691815912553
1.2705,0.0029820055600525627,0.09017159063753138,0.566891805846066,0.677947898192802,0.08587466446034069,-0.04166165003317704
1.271,0.0034448178094755658,0.09006075264935764,0.5617405700317334,0.682408994896945,0.0853102478704773,-0.04033369161436309
1.2715,0.003908640171063078,0.08987900560412332,0.5563491297161477,0.6866225409967901,0.08480562604201829,-0.03855528984696746
1.272,0.004383848356064465,0.08976147010297478,0.5510416333612498,0.690910361670758,0.08416170605035388,-0.037303079349931455
1.2725,0.004860701169471057,0.08962999690431903,0.5457513594748353,0.6952332665474241,0.08346581587952133,-0.035880172563188734
1.273,0.005319500164382582,0.08948343225435544,0.5403890632459015,0.6994519601198005,0.08276314147100267,-0.034372420061481515
1.2735,0.005793691855890702,0.08934386902282963,0.5349227956052527,0.7035314052633025,0.08202638438335236,-0.0328910787374631
1.274,0.0062690982385934235,0.0892182722522207,0.5294620434744152,0.7076410928422099,0.08125532614728878,-0.031443223433428265
1.2745,0.006744397551964439,0.08906220781456436,0.523920670343949,0.7116337209487957,0.0804557332581278,-0.029805465780343418
1.275,0.007217691144146568,0.08890508610837827,0.5184029347917963,0.7156428911470231,0.0796206299428722,-0.02835255258685847
1.2755,0.0076882886356394245,0.08874809614712093,0.512836328185984,0.7196022402649042,0.07875117339442303,-0.02664839180010269
1.276,0.008142312848085108,0.0886132519869654,0.5072607775917193,0.7235311455851714,0.07787084845476339,-0.025141782163370575
1.2765,0.00862551030025531,0.0884916855905433,0.5016641238763193,0.7274265214401958,0.07692253606006251,-0.023682104334987263
1.277,0.009115120718587187,0.08833020831897545,0.4960373852121103,0.7313090437245362,0.07594953052070824,-0.02198594248330126
1.2775,0.009580833878796678,0.08819034639594142,0.4904124214348608,0.7351214287438289,0.07493555726429019,-0.020452830796655042
1.278,0.010061687080683307,0.08804590759355593,0.48471396854975407,0.7388709402791952,0.07394363709604324,-0.01886340213967566
1.2785,0.010559147784252706,0.08789247989927472,0.47893406474778377,0.7425108810318327,0.07285542302115339,-0.017224482359850465
1.279,0.011020691363404136,0.08774815314907573,0.47325492966859867,0.7463037559105408,0.07173488080130179,-0.015506780181455182
1.2795,0.011492116338977284,0.0876061343399691,0.4674747133025843,0.7499268127886445,0.07068707861425395,-0.013877336587351852
1.28,0.011978304892834118,0.08745689018454343,0.46162640948490735,0.7534768895886005,0.06950861472032872,-0.012108288415811502
1.2805,0.01246305543188016,0.08731056779937502,0.45576245427276274,0.7569460497214499,0.06834524098703833,-0.010582467714531453
1.281,0.012937446044892126,0.0871431253063568,0.4498823349864488,0.7604072108761829,0.0671414008329454,-0.008921128285723473
1.2815,0.0134292657853903,0.08699212820878013,0.44398887772705087,0.7638643641287763,0.06591989832767868,-0.007292627883334114
1.282,0.013904384245392226,0.08684145882523903,0.43807730897048314,0.7673038159464974,0.06463149363924028,-0.005335998819118743
1.2825,0.014359216587512613,0.08666687041381943,0.43212939357992436,0.7706108808249669,0.0633549827279279,-0.0037182198939587144
1.283,0.014842064723851394,0.08649435747645301,0.42615656401918767,0.7739337516618459,0.062060482984643076,-0.0020768406745694176
1.2835,0.015318889475326003,0.08634028540845182,0.420163510442941,0.7772306606202009,0.06071722145034837,-0.00039887408021680934
1.284,0.015785758968331207,0.08618601389794948,0.41412419380596005,0.7804144597131515,0.0593274228941983,0.0014042463953366432
1.2845,0.01628331105237484,0.0860263240205135,0.40806383460967033,0.7835535428566769,0.05794668287833924,0.0031020904790243255
1.285,0.01675616524009673,0.08588722401532853,0.40201774435440446,0.786721378325127,0.05655914879450913,0.00484525201075036
1.2855,0.017248968339438113,0.08572385978154318,0.39589327173957556,0.7897462383563489,0.05512456957465088,0.0065651510008462
1.286,0.01771561132824195,0.08556913952980874,0.38976729714252195,0.7927661207029086,0.05364707842912629,0.008314667644434063
1.2865,0.01820130087554286,0.08538805409874227,0.3835895861077598,0.7957209489664414,0.05214506498365053,0.01004664984693639
1.287,0.018697355988126624,0.08524343530675177,0.3774310844448175,0.7986363401570462,0.05072353131055673,0.011658657904872437
1.2875,0.019162783694715663,0.08506687954551961,0.37121068474614066,0.801472477534059,0.049170586406145744,0.013348220956941714
1.288,0.01962885731380674,0.08491467773191089,0.36499673931889015,0.8042803287870584,0.04772407807118455,0.01499577576268095
1.2885,0.020116538208788802,0.08473466033452602,0.3587468904095553,0.807058391045156,0.04610428538568871,0.016760216552476854
1.289,0.02059519774916474,0.08458878841091902,0.35249747701599954,0.8098406311411303,0.04455807900947431,0.018551576952256902
1.2895,0.021065897611416723,0.08441409943909683,0.34623994751269216,0.8125777618899819,0.04290917213463529,0.020239937306923084
1.29,0.021549886002686962,0.08425870648134412,0.3399350296487066,0.8152306328278474,0.04130807383473025,0.022002994204444695
1.2905,0.02200873588511872,0.08405689639604484,0.3336069076373583,0.817778899268788,0.039692833787488245,0.023644098532631195
1.291,0.022490469325638914,0.08391808482559959,0.32727032179383486,0.8203032615054364,0.03814763510715604,0.025238849980594787
1.2915,0.02298181827864759,0.08377295888216194,0.32092311395874534,0.822911224294853,0.03644745326625843,0.026981786417786216
1.292,0.023467134247923953,0.08361041757000004,0.31452973582535165,0.8253443928129575,0.03476556110495355,0.028699250659102307
1.2925,0.0239465614319544,0.08342937650606906,0.30811064400440225,0.8276713474438565,0.03316313249356726,0.030302411189525633
1.293,0.024409927068394347,0.08327611980173884,0.30170427769160396,0.8300482218156187,0.03161546959481086,0.03184558004782907
1.2935,0.024887010876482173,0.08311988082206861,0.2952520190268674,0.8323293403884067,0.029822398272855367,0.033493608930649114
1.294,0.025353224518835746,0.08293023124282929,0.28878719664073776,0.834545001228867,0.02814491177606663,0.03511309415725592
1.2945,0.025812193694320487,0.08274711521476996,0.28228825750730296,0.83671636401235,0.0264066946529569,0.03674980087525239
1.295,0.026281201314137068,0.0825797961470859,0.27581004575240015,0.8388969365829054,0.024682832991554673,0.03837676726051123
1.2955,0.02675664390282089,0.08242170962616346,0.2692903667193436,0.8409736953073462,0.02295386260636498,0.03996941296529414
1.296,0.027247369270144296,0.08223321542435286,0.26277183838411156,0.8430383977624859,0.02110359048975033,0.04158920765355882
1.2965,0.027713480410829053,0.08208946337330189,0.25622195381765217,0.8450356021380923,0.019405295737444806,0.04314167555606815
1.297,0.028171269986151274,0.08190573438876567,0.24963608778838212,0.8469115408248766,0.017658536992109043,0.044638733950097806
1.2975,0.02865024897126846,0.08172486461556713,0.2430649229994097,0.848779194626012,0.015964618456963953,0.04618059035684042
1.298,0.02912203368780749,0.08155552573324776,0.23647677420684546,0.8506557864877516,0.014262061045958604,0.04763101586665457
1.2985,0.029586041264796643,0.08139090530075145,0.22987276792681455,0.8524545204505944,0.012422096205175037,0.049163505015113844
1.299,0.030062226819192947,0.08122322565904859,0.22325879970363788,0.8542359377740951,0.010666491952398249,0.05060648688976496
1.2995,0.030528777495702056,0.08105426048237191,0.21664327524381918,0.8559017729022047,0.008916281702850548,0.05200430828501564
1.3,0.030995927199176855,0.08089955829743153,0.20997569415262068,0.8575076277187514,0.0071659943985863984,0.05345066296211632
1.3005,0.031479380834790155,0.0807317202544954,0.20332892192912616,0.8591684880032454,0.0053878788948935104,0.05487241742424197
1.301,0.03193564302652564,0.08057473559776886,0.1966239275999702,0.8606368506228509,0.003667497530723516,0.05627261161522207
1.3015,0.032403704222077154,0.08040842663068688,0.1899611993455576,0.8621618851055975,0.0018350964031667895,0.05763726408692155
1.302,0.0328650922252632,0.08020376778726067,0.18327889969549097,0.8636250703194985,0.00023807904015847245,0.058827627549621356
1.3025,0.033340758263567194,0.08005172364490258,0.17656910145476512,0.8649839779586003,-0.0016342756973235922,0.06027477337592038
1.303,0.03379018925702978,0.0798647645261201,0.16986837939135807,0.866352187970366,-0.003357573100888602,0.061487607631026925
1.3035,0.034251328110056094,0.07970664699142223,0.1631334972694954,0.8676050706992691,-0.0051409197394166085,0.06280857301459568
1.304,0.03469050052117393,0.07951347829565611,0.1563863495291149,0.8688021114939407,-0.006902267851763188,0.06401459401670083
1.3045,0.03515311767338065,0.07933510086073473,0.14963506923970696,0.8699612968353146,-0.008664592642573438,0.06521443855451334
1.305,0.03560859980021602,0.07915576517231573,0.14289876799393894,0.8711335222403722,-0.010340234101815678,0.06635786904262599
1.3055,0.036060867432900046,0.07898578043142676,0.13613436952702607,0.8722516934889992,-0.012033429578351278,0.06748968721344734
1.306,0.036526497323386704,0.07879213269754397,0.12936232916002655,0.8732770697468554,-0.013822156781074929,0.06864933390357997
1.3065,0.03696967955436515,0.07862835863447465,0.122583704784386,0.8742874825433836,-0.01565966242356118,0.06974311146553283
1.307,0.03743205220403894,0.0784575148697088,0.11578075275122583,0.8752173585781505,-0.017369806312659324,0.07084905761828955
1.3075,0.037870923354268345,0.07829132858630336,0.10899401546739128,0.8761293260920612,-0.019213840367943817,0.07195540917489712
1.308,0.03834847677630033,0.07811844570213168,0.10219170314247687,0.8768955755061784,-0.020763196814373847,0.07288571438135055
1.3085,0.038793384328711496,0.07795465868713942,0.0953936323487563,0.8776745373289129,-0.02223405140815238,0.07380800094169436
1.309,0.03924547369222453,0.07778410773032435,0.08857866469975231,0.8784003922065639,-0.023979862531785596,0.07477980133978768
1.3095,0.03965895209463067,0.0775770333416666,0.08174481746823646,0.8789715455857589,-0.025813914632982795,0.07570378352220562
1.31,0.040125422160090046,0.0774106007543513,0.07492391591980424,0.8796044902458544,-0.027264826310094286,0.07656538840816951
1.3105,0.04057828700348005,0.07725000190235214,0.06809413659536429,0.8802273146176409,-0.028991695125024915,0.07739988562527728
1.311,0.04102406297295091,0.07706341160474428,0.0612755357012532,0.880727635160788,-0.030627494540902418,0.07817867649259322
1.3115,0.04146953533949858,0.07687582365339726,0.05443153513310924,0.8812165918266169,-0.03241182723844663,0.07900915154875408
1.312,0.04191960317275005,0.076718160822008,0.047599878376395545,0.8816873489511803,-0.03379721429450871,0.07970549001827293
1.3125,0.042362055690533404,0.07653458903479275,0.04076629803114013,0.8819737649195402,-0.03537048412115183,0.08040434472298917
1.313,0.042788380349008025,0.07634794067364101,0.033927251542401914,0.8822574852762486,-0.03682155726637795,0.0810822662226679
1.3135,0.04322998531596009,0.07618097514409677,0.027062519365940875,0.8824997512389889,-0.03849522366615773,0.08170489749044846
1.314,0.043663800406179974,0.07597442650114314,0.020218312759200278,0.8826651749573372,-0.04010830764861155,0.08231582762411183
1.3145,0.04410925043765837,0.07582249234746452,0.013381286393200405,0.8828510770064478,-0.0414658352636782,0.08283733659923896
1.315,0.04454862648868675,0.07563811887933708,0.006536211767041007,0.8829856247221205,-0.04299512705169668,0.08336258297892535
1.3155,0.04497217076960475,0.07546492331547837,0.00031219655131701417,-0.8829907691208214,-0.04447395243037594,0.08387669589874992
1.316,0.0454170499930515,0.07528098186756493,0.007142938694027277,-0.883065222689282,-0.045864771005760724,0.08430282826023408
1.3165,0.045833605235483015,0.07511034977824388,0.01400938580766362,-0.8829672155256839,-0.04741879415769121,0.08470761315258662
1.317,0.046263165204771264,0.07491543912366957,0.020851107959758045,-0.882842201812633,-0.0487055537530201,0.08508438515608158
1.3175,0.046694230640361274,0.0747406457261385,0.027701225635605228,-0.8826442157965029,-0.050131516902340675,0.08542560389595152
1.318,0.04710202527069169,0.07453138013815475,0.03455575843962576,-0.8824048864595648,-0.051564014722049925,0.08570541902469453
1.3185,0.047512495957865775,0.07435463572894571,0.041393604142176806,-0.8822010711841909,-0.052806112158154936,0.0859652999169549
1.319,0.04794800694979832,0.07417088372674288,0.04822660469893751,-0.8819047646813489,-0.05405978983166842,0.0862122686049423
1.3195,0.04837341866525986,0.07400502160782779,0.05507504110574748,-0.8814801480730443,-0.05545630731354162,0.08641635672969462
1.32,0.048811326203366166,0.07382041858705812,0.06189788873139811,-0.8811534188781388,-0.05671277775085314,0.08654013492574136
1.3205,0.04921236092282713,0.07361929697884625,0.06873262019897927,-0.880632226093295,-0.058039254717095465,0.08661357105913732
1.321,0.04962681255500162,0.07344747516921811,0.07555456100563199,-0.8800909597237846,-0.05914104549278689,0.08669127257964349
1.3215,0.050043827846454496,0.07325368953233383,0.08236754552817045,-0.8794451722073245,-0.06025043496960707,0.08674213726564609
1.322,0.05047014002548929,0.07308472275347588,0.08918083278319643,-0.8788364150334335,-0.06139764120513333,0.08676554200919531
1.3225,0.05088235959754052,0.07289227639065252,0.09599279252335433,-0.8781579228257387,-0.06264518915221788,0.08665868469641029
1.323,0.05128850116596106,0.07270792861963843,0.10280697682262631,-0.8774497576197519,-0.06375360826230575,0.08655443900214888
1.3235,0.05169942711109844,0.0725086733431844,0.10960280439788034,-0.8766245389532537,-0.06494770682963039,0.08636302090099829
1.324,0.05210161009337828,0.07233404791349399,0.11639286845929994,-0.875824196665247,-0.06585060929940233,0.08625915706489395
1.3245,0.052515620312459446,0.07216440832097376,0.12317402375420371,-0.8748705293165534,-0.0668241588275939,0.08609459154153044
1.325,0.05292526060904757,0.07194330876716976,0.12992258401288342,-0.8738879595716578,-0.06788715103313565,0.08581829696884694
1.3255,0.05330239679641083,0.07175437968561806,0.13670455360437642,-0.87287687754979,-0.06885847007629621,0.08544948712290694
1.326,0.053729281250823054,0.07158699334329988,0.14347306099142054,-0.8718444424162861,-0.06982442122902298,0.08519520711459268
1.3265,0.05414852275245671,0.0714177421002295,0.15022763167592532,-0.8708687460075777,-0.07062450722014615,0.0848553350878583
1.327,0.054532154892990584,0.07120456173636311,0.15697740224571904,-0.8697114101843673,-0.07158568608984903,0.08439289146927076
1.3275,0.05492956173444804,0.07102604788193338,0.16369659358473113,-0.8684587819188161,-0.0724998985036882,0.08394042163646502
1.328,0.05531204920233819,0.07082709291988998,0.17041779367593596,-0.8671623530076854,-0.07322576809221347,0.0834830059582794
1.3285,0.05571850993163995,0.07065499920691279,0.17713734047063234,-0.8658803511369115,-0.07399406483912845,0.0830204967471532
1.329,0.056108151681929286,0.07045111191299745,0.1838240501285985,-0.8644571433923216,-0.07479342086261186,0.08240523050009124
1.3295,0.05652215006633014,0.07026725972858291,0.19053405348278002,-0.863146302350298,-0.07560131994645897,0.08177850387840864
1.33,0.056905050836370326,0.07005228337228969,0.19719875438516482,-0.8615956967966624,-0.07625516323540964,0.08116159043529675
1.3305,0.057272477548695785,0.06986535812595313,0.20388708632594732,-0.8601300466062605,-0.0769908913514714,0.08042705898174163
1.331,0.05763365550528064,0.0696457738152919,0.2105239685961769,-0.8584781349464239,-0.07772178671733126,0.07964842240619013
1.3315,0.05802758484719171,0.0694710293798134,0.2171724501206565,-0.8569033330607067,-0.0782322828761517,0.07898794387133445
1.332,0.05841683274120725,0.06926773129051332,0.2237809298625612,-0.8552367856926821,-0.07878057664389615,0.07819895903893595
1.3325,0.058794064798628504,0.06905555263803163,0.2303923951197051,-0.8534805905967439,-0.07928164173820057,0.07737629108688554
1.333,0.059150424658688035,0.06887794102650194,0.23699965391326697,-0.8517003380843226,-0.0799130494607,0.07645747738591215
1.3335,0.059544698632580696,0.06868769763916258,0.24359114267345153,-0.8499325898543885,-0.08029721049794482,0.0756449396458079
1.334,0.05989242141911273,0.0684646558892539,0.2501807355254414,-0.8480625369738336,-0.08086630496648119,0.07460617075824214
1.3345,0.060283274512649296,0.068290127789063,0.2567488273653601,-0.8461950942010411,-0.08118818247655056,0.07374524439793376
1.335,0.060684055248404464,0.06809051192206138,0.2632999895458288,-0.8442450490025651,-0.08157563495170074,0.07273516020613699
1.3355,0.06105982662242582,0.06789923355693847,0.26981141170889644,-0.8422325686104407,-0.0819338528252215,0.0717271726259992
1.336,0.061399432222924155,0.06769674353213483,0.2763349884600242,-0.8401261343851739,-0.08226871601528175,0.07062269908457737
